timestamp_utc,open_usd,high_usd,low_usd,close_usd,volume_btc
2025-10-10T03:30:00.000Z,121503.3,121594.85,121486.08,121493.98,10.60735797
2025-10-10T03:35:00.000Z,121497.04,121586.79,121497.04,121552.53,12.42946585
2025-10-10T03:40:00.000Z,121552.53,121593.17,121529.14,121565.74,8.01579827
2025-10-10T03:45:00.000Z,121565.73,121632.95,121532.01,121548.58,9.89177477
2025-10-10T03:50:00.000Z,121548.58,121548.59,121274.47,121283.84,12.50182713
2025-10-10T03:55:00.000Z,121283.85,121283.85,121078.09,121078.09,12.35641283
2025-10-10T04:00:00.000Z,121078.1,121206.43,121068,121165.12,9.18725999
2025-10-10T04:05:00.000Z,121165.12,121404.47,121165.12,121333.04,15.96432572
2025-10-10T04:10:00.000Z,121333.03,121453.44,121290.25,121408.01,26.50514086
2025-10-10T04:15:00.000Z,121411.98,121413.95,121226.81,121289.47,11.1890298
2025-10-10T04:20:00.000Z,121289.47,121407.19,121279.36,121290.25,10.13264517
2025-10-10T04:25:00.000Z,121290.25,121340.71,121270.78,121337.01,2.99676393
2025-10-10T04:30:00.000Z,121337.01,121409.8,121219.53,121262.54,9.37886656
2025-10-10T04:35:00.000Z,121262.53,121280.19,121100.65,121144.01,25.20219933
2025-10-10T04:40:00.000Z,121144.01,121207.59,121132.49,121190.22,5.01068113
2025-10-10T04:45:00.000Z,121192.31,121257.6,121176,121244.77,10.80373831
2025-10-10T04:50:00.000Z,121244.8,121323.2,121237.25,121306.48,8.65167017
2025-10-10T04:55:00.000Z,121308.01,121335.65,121257.6,121285.29,5.84872924
2025-10-10T05:00:00.000Z,121283.99,121300.14,121072.64,121093.54,12.92172916
2025-10-10T05:05:00.000Z,121093.54,121166.89,121028.01,121101.64,6.38568545
2025-10-10T05:10:00.000Z,121105.3,121173.1,121078.08,121141.71,4.90168588
2025-10-10T05:15:00.000Z,121141.71,121222.18,121132.48,121206.09,3.36635788
2025-10-10T05:20:00.000Z,121206.08,121475.19,121206.08,121475.19,3.41650548
2025-10-10T05:25:00.000Z,121475.2,121543.88,121389.21,121412.03,8.6327893
2025-10-10T05:30:00.000Z,121412.02,121414,121263.78,121266.67,13.17694961
2025-10-10T05:35:00.000Z,121264.04,121364.96,121252.16,121360.53,11.54356097
2025-10-10T05:40:00.000Z,121360.54,121485.84,121360.54,121485.84,3.69604678
2025-10-10T05:45:00.000Z,121485.84,121598.31,121485.83,121541.32,6.4380559
2025-10-10T05:50:00.000Z,121541.32,121646.14,121541.31,121646.14,6.48458477
2025-10-10T05:55:00.000Z,121646.14,121646.16,121594.88,121627.88,6.48722672
2025-10-10T06:00:00.000Z,121627.87,121709.12,121616.67,121697.94,16.78350994
2025-10-10T06:05:00.000Z,121697.94,121798.75,121697.94,121704.86,11.83490394
2025-10-10T06:10:00.000Z,121704.86,121716.4,121579.82,121618.08,8.0295568
2025-10-10T06:15:00.000Z,121618.09,121722.57,121618.08,121650.56,13.35219807
2025-10-10T06:20:00.000Z,121650.56,121698.24,121605.77,121643.96,7.49801917
2025-10-10T06:25:00.000Z,121643.96,121662.09,121550,121565.85,3.21314776
2025-10-10T06:30:00.000Z,121567.16,121668.82,121538.58,121668.82,6.58890625
2025-10-10T06:35:00.000Z,121668.82,121668.82,121510.74,121640.04,21.76032238
2025-10-10T06:40:00.000Z,121642.89,121776.28,121633.89,121705.64,6.10376547
2025-10-10T06:45:00.000Z,121705.64,121773.4,121520.23,121520.73,9.76175454
2025-10-10T06:50:00.000Z,121527.99,121531.24,121296.01,121435.7,11.98830782
2025-10-10T06:55:00.000Z,121437.99,121489.77,121399.56,121406.56,5.1478229
2025-10-10T07:00:00.000Z,121407.99,121423.04,121268.48,121295.56,11.38918838
2025-10-10T07:05:00.000Z,121295.55,121333.78,121228.91,121302.89,21.31851082
2025-10-10T07:10:00.000Z,121302.89,121353.78,121295.68,121312.27,5.39965585
2025-10-10T07:15:00.000Z,121312.26,121350.04,121243.69,121350.04,7.98688201
2025-10-10T07:20:00.000Z,121350.08,121413.7,121263.04,121295.72,6.85031709
2025-10-10T07:25:00.000Z,121295.72,121445.07,121269.02,121357.59,8.01810148
2025-10-10T07:30:00.000Z,121357.57,121397.97,121189.47,121190,40.47073041
2025-10-10T07:35:00.000Z,121190,121263.03,121154.46,121191.72,41.72294393
2025-10-10T07:40:00.000Z,121191.72,121218.02,121150.02,121179.65,36.42769533
2025-10-10T07:45:00.000Z,121179.64,121187.22,121074,121092.02,34.74459999
2025-10-10T07:50:00.000Z,121092,121192.34,121037.69,121171.81,47.21540113
2025-10-10T07:55:00.000Z,121171.81,121188,120884.52,120991.04,46.77825944
2025-10-10T08:00:00.000Z,120992.63,121236.38,120963.85,121177.85,15.97926071
2025-10-10T08:05:00.000Z,121177.86,121218,121056.34,121192.19,14.49537266
2025-10-10T08:10:00.000Z,121181.52,121235.6,121137.92,121206.12,7.06082872
2025-10-10T08:15:00.000Z,121206.12,121299.99,121206.12,121284,10.0147193
2025-10-10T08:20:00.000Z,121284,121339.19,121264.03,121328.03,8.08716497
2025-10-10T08:25:00.000Z,121328.03,121373.2,121307.9,121324.29,14.93832622
2025-10-10T08:30:00.000Z,121324.29,121404.47,121305.44,121318.01,8.6221102
2025-10-10T08:35:00.000Z,121318.01,121345.15,121264.3,121313.72,8.31712711
2025-10-10T08:40:00.000Z,121313.73,121344.34,121260.03,121332.55,13.62393166
2025-10-10T08:45:00.000Z,121335.01,121425,121335.01,121412.08,19.61829013
2025-10-10T08:50:00.000Z,121412.08,121548.29,121412.08,121516.57,13.840644
2025-10-10T08:55:00.000Z,121516.57,121710.89,121516.56,121665.22,18.82064227
2025-10-10T09:00:00.000Z,121665.25,121734.83,121551.62,121573.08,27.60790693
2025-10-10T09:05:00.000Z,121573.08,121628.36,121546.36,121580.16,19.79403949
2025-10-10T09:10:00.000Z,121580.15,121627.18,121549,121549.02,20.37508369
2025-10-10T09:15:00.000Z,121552.87,121610.16,121521.87,121527.62,15.7145363
2025-10-10T09:20:00.000Z,121527.62,121688.54,121515.33,121688.54,10.59411341
2025-10-10T09:25:00.000Z,121688.54,121830.29,121674.69,121789.03,18.48432838
2025-10-10T09:30:00.000Z,121789.03,121811.43,121727,121770.05,27.86175095
2025-10-10T09:35:00.000Z,121770.04,121793.98,121723.92,121734.87,17.86919122
2025-10-10T09:40:00.000Z,121734.88,121767.67,121691.09,121738.53,12.21654839
2025-10-10T09:45:00.000Z,121738.53,121794.72,121413.11,121431.22,38.82810314
2025-10-10T09:50:00.000Z,121431.23,121450.4,121329.46,121420.02,28.1920297
2025-10-10T09:55:00.000Z,121420.02,121455.9,121315.75,121360.09,20.7169503
2025-10-10T10:00:00.000Z,121360.08,121436.42,121346.48,121401.72,6.16180288
2025-10-10T10:05:00.000Z,121395.72,121450.42,121395.71,121450.42,5.84955179
2025-10-10T10:10:00.000Z,121450.42,121451.17,121347.98,121381.6,6.5436386
2025-10-10T10:15:00.000Z,121381.6,121534.27,121368.37,121499.64,10.23417156
2025-10-10T10:20:00.000Z,121499.64,121499.64,121351.7,121410.16,9.2247635
2025-10-10T10:25:00.000Z,121410.17,121410.19,121366.78,121367.01,11.08304988
2025-10-10T10:30:00.000Z,121367,121441.43,121314.31,121319.36,9.54831821
2025-10-10T10:35:00.000Z,121319.36,121382.3,121264.43,121306.43,24.6340564
2025-10-10T10:40:00.000Z,121306.44,121366.34,121275.49,121366.33,18.35056675
2025-10-10T10:45:00.000Z,121366.33,121435.7,121328.86,121419.79,21.96964498
2025-10-10T10:50:00.000Z,121419.79,121559.81,121390.24,121505.11,13.29804384
2025-10-10T10:55:00.000Z,121505.11,121592.63,121496.76,121543.26,5.92127731
2025-10-10T11:00:00.000Z,121543.26,121673.4,121543.25,121648.66,11.13351949
2025-10-10T11:05:00.000Z,121648.66,121707.5,121582.49,121695.45,14.44754402
2025-10-10T11:10:00.000Z,121691.09,121707.5,121564.1,121564.1,21.47400918
2025-10-10T11:15:00.000Z,121564.11,121617.67,121534.02,121602.19,14.39872223
2025-10-10T11:20:00.000Z,121602.19,121602.19,121462.92,121493.83,8.65032963
2025-10-10T11:25:00.000Z,121493.83,121524.42,121477.76,121495.04,6.73707741
2025-10-10T11:30:00.000Z,121495.04,121623.3,121484.21,121524.88,13.32469751
2025-10-10T11:35:00.000Z,121524.88,121607.12,121524.88,121588.02,7.32050784
2025-10-10T11:40:00.000Z,121588.02,121609.06,121520,121575.34,6.88983933
2025-10-10T11:45:00.000Z,121575.34,121575.34,121495.75,121537.98,5.625162
2025-10-10T11:50:00.000Z,121543.39,121680.17,121539.5,121666.37,8.43304083
2025-10-10T11:55:00.000Z,121666.34,121688.26,121585.05,121600,8.4879516
2025-10-10T12:00:00.000Z,121600.01,121741.42,121587.87,121726.41,19.63959746
2025-10-10T12:05:00.000Z,121726.41,121734.06,121614.51,121614.52,7.80548582
2025-10-10T12:10:00.000Z,121614.52,121627.99,121515.21,121537.53,5.81299718
2025-10-10T12:15:00.000Z,121531.84,121563.43,121500.24,121562.43,24.60020987
2025-10-10T12:20:00.000Z,121562.43,121585.1,121514.75,121579.45,11.94311651
2025-10-10T12:25:00.000Z,121581.41,121636.39,121581.41,121585.26,6.49188324
2025-10-10T12:30:00.000Z,121588.06,121625.38,121538.88,121625.38,6.34293663
2025-10-10T12:35:00.000Z,121625.38,121648.3,121476.4,121516.06,38.9923758
2025-10-10T12:40:00.000Z,121516.07,121598.1,121467.73,121519.5,19.74673956
2025-10-10T12:45:00.000Z,121519.51,121543.39,121508.5,121515.99,6.42832997
2025-10-10T12:50:00.000Z,121516.65,121622.3,121516.64,121594.01,6.30624327
2025-10-10T12:55:00.000Z,121594.02,121666.66,121594.02,121646.11,7.5315785
2025-10-10T13:00:00.000Z,121646.12,121962,121646.12,121935.74,22.9580572
2025-10-10T13:05:00.000Z,121935.76,121946.26,121713.87,121819.66,54.99884597
2025-10-10T13:10:00.000Z,121819.66,121860.74,121745.8,121860.74,9.75835113
2025-10-10T13:15:00.000Z,121860.74,121964.79,121729.39,121964.78,32.22729124
2025-10-10T13:20:00.000Z,121964.77,122044.97,121903.98,121944.03,20.92017779
2025-10-10T13:25:00.000Z,121944.03,122098.59,121944.03,122019.74,28.72969376
2025-10-10T13:30:00.000Z,122018.27,122046.64,121817.34,122033.35,59.91859391
2025-10-10T13:35:00.000Z,122034.87,122585.7,121937.23,122492,208.52333525
2025-10-10T13:40:00.000Z,122496.13,122600,122233.75,122293.21,257.79558763
2025-10-10T13:45:00.000Z,122306.03,122365.43,121772.07,121824.92,44.09482772
2025-10-10T13:50:00.000Z,121824.92,121824.92,121412.25,121468,51.97962971
2025-10-10T13:55:00.000Z,121468,121776.74,121468,121718.65,28.28414177
2025-10-10T14:00:00.000Z,121715.62,122041.16,121513.92,121995.97,55.4494828
2025-10-10T14:05:00.000Z,122000.2,122122,121879.83,121915.36,32.6154194
2025-10-10T14:10:00.000Z,121909.9,121992.36,121601.6,121718.08,26.91518452
2025-10-10T14:15:00.000Z,121713.96,121754.75,121174.07,121284,78.15628669
2025-10-10T14:20:00.000Z,121293.59,121451.1,121171,121258.3,33.10659827
2025-10-10T14:25:00.000Z,121258.3,121396,121187.64,121259.04,35.20526501
2025-10-10T14:30:00.000Z,121259.06,121492,121214.63,121485.98,41.24640284
2025-10-10T14:35:00.000Z,121485.98,121510.32,121293.98,121398,16.62503326
2025-10-10T14:40:00.000Z,121394.24,121439.46,121242.42,121400,48.05610973
2025-10-10T14:45:00.000Z,121400,121425.88,121289,121417.59,49.76113856
2025-10-10T14:50:00.000Z,121417.59,121445.99,121286.31,121329.13,25.37833143
2025-10-10T14:55:00.000Z,121329.13,121380.01,120510,120524.03,171.35582501
2025-10-10T15:00:00.000Z,120522.54,120602.52,119921.69,120052.85,235.94335679
2025-10-10T15:05:00.000Z,120040,120576.13,119958.9,120245.95,134.18205437
2025-10-10T15:10:00.000Z,120245.95,120666.67,120231.88,120441.18,101.2595228
2025-10-10T15:15:00.000Z,120441.17,120534.74,119881.09,119953.26,72.72013773
2025-10-10T15:20:00.000Z,119957.87,120000,119345.64,119402.65,191.69952013
2025-10-10T15:25:00.000Z,119395.18,119760.18,119243.5,119246.61,89.27890229
2025-10-10T15:30:00.000Z,119254.51,119260.69,118490.75,118677.12,306.5844884
2025-10-10T15:35:00.000Z,118677.12,119484.94,118642.15,119241.92,260.77184759
2025-10-10T15:40:00.000Z,119244,119601.55,118815.23,119601.54,150.84685569
2025-10-10T15:45:00.000Z,119600,119654.03,119136,119315.99,111.92133732
2025-10-10T15:50:00.000Z,119319.97,119467.1,119115.4,119217.96,50.40154113
2025-10-10T15:55:00.000Z,119217.46,119217.46,118899,119064.09,47.18938988
2025-10-10T16:00:00.000Z,119064.08,119064.08,118663.9,118859.54,74.33494164
2025-10-10T16:05:00.000Z,118859.54,119284.29,118842.93,119193.84,62.41990289
2025-10-10T16:10:00.000Z,119193.85,119195.51,118950.63,118969.32,36.20431979
2025-10-10T16:15:00.000Z,118969.32,119016.26,118589.18,118783.97,63.94050904
2025-10-10T16:20:00.000Z,118783.98,119241.02,118670.99,119188.07,42.95583366
2025-10-10T16:25:00.000Z,119187.81,119289.75,119038,119104.01,65.0847993
2025-10-10T16:30:00.000Z,119107.17,119489.37,119045.03,119341.55,41.04467859
2025-10-10T16:35:00.000Z,119343.87,119442,119241.77,119327.64,18.48486633
2025-10-10T16:40:00.000Z,119331.99,119343.63,118865.5,118926.56,32.22576368
2025-10-10T16:45:00.000Z,118926.56,118934.21,118590.6,118597.45,48.00608317
2025-10-10T16:50:00.000Z,118597.45,118794.09,118400,118546.2,155.72078262
2025-10-10T16:55:00.000Z,118544.52,118578.66,118221.8,118221.8,122.19083981
2025-10-10T17:00:00.000Z,118221.95,118450.98,118118.52,118128.07,63.3637039
2025-10-10T17:05:00.000Z,118128.06,118153.1,117700.64,117760,312.89802165
2025-10-10T17:10:00.000Z,117771.33,118043.41,117665,117920.49,241.98900125
2025-10-10T17:15:00.000Z,117920.5,118203.99,117919.07,118080.91,74.44463425
2025-10-10T17:20:00.000Z,118080.9,118258.26,117750.42,118124.65,86.05455171
2025-10-10T17:25:00.000Z,118124.66,118269.03,118050.03,118175.09,108.19060339
2025-10-10T17:30:00.000Z,118175.08,118212.97,118000,118079.78,96.10455057
2025-10-10T17:35:00.000Z,118079.77,118097.3,117781.55,117899.28,108.42649535
2025-10-10T17:40:00.000Z,117898,117996.5,117790.99,117849.12,95.17243134
2025-10-10T17:45:00.000Z,117849.13,117946.5,117633.26,117800,128.20473852
2025-10-10T17:50:00.000Z,117797.99,117833,117560.94,117607.84,122.77463773
2025-10-10T17:55:00.000Z,117615.93,117823.8,117602.01,117655.63,57.93148801
2025-10-10T18:00:00.000Z,117655.63,117703.45,117515.78,117677.99,82.86699813
2025-10-10T18:05:00.000Z,117679.27,117825.99,117525.39,117594.39,48.41579749
2025-10-10T18:10:00.000Z,117600.75,117674,117528.69,117654.86,40.61649695
2025-10-10T18:15:00.000Z,117659.21,117774.65,117528.69,117541.05,31.57534531
2025-10-10T18:20:00.000Z,117541.04,117785.51,117541.02,117761.9,31.04620246
2025-10-10T18:25:00.000Z,117761.9,117870.61,117605.01,117613.99,23.77718066
2025-10-10T18:30:00.000Z,117613.99,117714.39,117551,117552,36.27035272
2025-10-10T18:35:00.000Z,117551.99,117552,117410.91,117442.03,58.47866892
2025-10-10T18:40:00.000Z,117459.91,117595.44,117429.35,117466.93,23.10333475
2025-10-10T18:45:00.000Z,117468.33,117654.22,117298,117451.84,46.01950442
2025-10-10T18:50:00.000Z,117440.79,117463.93,117250,117290.68,38.95466384
2025-10-10T18:55:00.000Z,117290.68,117348,117232,117238,27.41116563
2025-10-10T19:00:00.000Z,117237.49,117344.95,117223,117309.99,39.79487382
2025-10-10T19:05:00.000Z,117310,117311,117012,117065.99,70.1694555
2025-10-10T19:10:00.000Z,117063.47,117101.76,116719.06,116837.89,161.63751031
2025-10-10T19:15:00.000Z,116837.88,116886.21,116555.55,116579.99,129.57345538
2025-10-10T19:20:00.000Z,116576,116576,115946.13,116510.99,302.22885237
2025-10-10T19:25:00.000Z,116511,116926.72,116048.91,116054.26,101.66329199
2025-10-10T19:30:00.000Z,116054.15,116474,115993.43,116219.99,110.77159293
2025-10-10T19:35:00.000Z,116212.83,116498,116075.15,116450,82.6513226
2025-10-10T19:40:00.000Z,116450,116999.29,116410.62,116939.31,81.28814703
2025-10-10T19:45:00.000Z,116939.31,117101.76,116839.2,117101.76,60.22454021
2025-10-10T19:50:00.000Z,117103.45,117122.38,116801.28,116858.5,83.36736725
2025-10-10T19:55:00.000Z,116858.38,116951.02,116560.58,116670.01,166.37198747
2025-10-10T20:00:00.000Z,116673.01,116912.64,116637.99,116906.1,54.68380378
2025-10-10T20:05:00.000Z,116908.1,116919.82,116650.08,116652.28,116.39737537
2025-10-10T20:10:00.000Z,116652.28,116871.12,116579.63,116820.29,59.83887054
2025-10-10T20:15:00.000Z,116794.36,116967.37,116700,116782.02,36.19062535
2025-10-10T20:20:00.000Z,116782.02,117034.01,116738.53,117003.49,29.63916796
2025-10-10T20:25:00.000Z,117003.49,117178.37,116984.35,117096.02,29.82961165
2025-10-10T20:30:00.000Z,117094.03,117112.67,116864.01,116940.01,32.38804774
2025-10-10T20:35:00.000Z,116940.01,116945.97,116804,116898.19,18.45533929
2025-10-10T20:40:00.000Z,116898.02,117224.22,116865.06,117051.85,48.479253
2025-10-10T20:45:00.000Z,117051.85,117134,116876,116906.12,27.49897778
2025-10-10T20:50:00.000Z,116904.12,116907.16,115150,115433.68,318.82934625
2025-10-10T20:55:00.000Z,115438.88,115558.09,112940.63,114317.33,486.03672721
2025-10-10T21:00:00.000Z,114323.97,115150,114305.44,115094.28,213.92780365
2025-10-10T21:05:00.000Z,115096,115156.73,114400.97,114485.04,121.27088396
2025-10-10T21:10:00.000Z,114475.59,114663.61,110021.85,112287.09,925.50412726
2025-10-10T21:15:00.000Z,112287.08,112667.71,108000,108922.31,1575.83705624
2025-10-10T21:20:00.000Z,108707.77,111061.17,107350,109091.99,665.65551831
2025-10-10T21:25:00.000Z,108860.01,111466.08,107000,110076.79,516.29171509
2025-10-10T21:30:00.000Z,110298,114969.79,109700,114480.01,344.85546332
2025-10-10T21:35:00.000Z,114479.62,115000,111082.36,111791.79,361.31856531
2025-10-10T21:40:00.000Z,111791.29,112513.85,111212.51,112132.77,369.85330901
2025-10-10T21:45:00.000Z,112131.4,114394.01,112052.44,113482.98,387.65332128
2025-10-10T21:50:00.000Z,113503.31,113665,112650.23,113331.15,382.56136104
2025-10-10T21:55:00.000Z,113453.9,114121.54,113090,113874.92,374.50906408
2025-10-10T22:00:00.000Z,113911,114093.26,113049.26,113688.35,435.37808712
2025-10-10T22:05:00.000Z,113700,113788.94,112000,113304.01,349.14175998
2025-10-10T22:10:00.000Z,113302,114088,113013.97,114065.96,134.57942615
2025-10-10T22:15:00.000Z,114069.97,114122.22,113295.57,113612,327.75000083
2025-10-10T22:20:00.000Z,113612,113900.51,112864.5,113037.4,169.32544431
2025-10-10T22:25:00.000Z,113059.21,113300,112501,112751.65,247.18803608
2025-10-10T22:30:00.000Z,112746.38,113785.52,112503.38,113705.33,226.07316896
2025-10-10T22:35:00.000Z,113701.24,113936,113326.34,113745.67,301.02235308
2025-10-10T22:40:00.000Z,113752.83,114000,113570.2,113890.97,203.61141414
2025-10-10T22:45:00.000Z,113873.7,114783.31,113869.02,114283.18,401.2147073
2025-10-10T22:50:00.000Z,114280.45,114418.81,113807.88,114004.99,343.53070071
2025-10-10T22:55:00.000Z,113988.55,114390.69,113801.1,114014.76,291.73254199
2025-10-10T23:00:00.000Z,114003.62,114232.24,113860.24,113873.79,110.246307
2025-10-10T23:05:00.000Z,113878.63,114011.98,113305.06,113520.43,117.50564325
2025-10-10T23:10:00.000Z,113520.42,113649.62,113103.96,113379.4,120.31723662
2025-10-10T23:15:00.000Z,113377.39,113712.02,113073.41,113426.47,230.35723285
2025-10-10T23:20:00.000Z,113418.81,113713.59,113194.46,113462.97,128.69393673
2025-10-10T23:25:00.000Z,113472.32,114199.58,113472.32,113999.35,175.54049225
2025-10-10T23:30:00.000Z,113993.05,114250,113787.11,114061.24,133.60880021
2025-10-10T23:35:00.000Z,114054.37,114579.94,113869.49,114489.68,195.97136313
2025-10-10T23:40:00.000Z,114512.84,114961.92,114435.51,114793.84,136.62041925
2025-10-10T23:45:00.000Z,114763.71,114811.48,113750.01,113769.04,153.16863431
2025-10-10T23:50:00.000Z,113791.91,113845.14,113114.92,113162.42,249.11232042
2025-10-10T23:55:00.000Z,113159.94,113371.36,112940.4,112980.28,248.76285857
2025-10-11T00:00:00.000Z,112976.01,113040.89,112462.65,113018.05,250.66247595
2025-10-11T00:05:00.000Z,113018.03,113257.61,112742.78,113002.49,96.91077915
2025-10-11T00:10:00.000Z,113001.48,113011.75,112510.7,112564.31,83.94869626
2025-10-11T00:15:00.000Z,112564.31,112677.03,111754.39,111918.85,161.47203736
2025-10-11T00:20:00.000Z,111911.35,112441.99,111890.25,112285.2,89.57620585
2025-10-11T00:25:00.000Z,112274.92,112630.19,112212.82,112617.71,58.06259169
2025-10-11T00:30:00.000Z,112608.37,112623.01,112225,112279.78,143.97038143
2025-10-11T00:35:00.000Z,112296.17,112704.38,112225.05,112516.41,38.42026945
2025-10-11T00:40:00.000Z,112515.18,112838.37,112487.22,112789.15,42.78958463
2025-10-11T00:45:00.000Z,112789.15,113330.5,112789.15,113135.71,56.6265031
2025-10-11T00:50:00.000Z,113135.71,113299,112839.19,112926.26,80.60982319
2025-10-11T00:55:00.000Z,112947.42,112974.18,112658.61,112676.33,63.40790567
2025-10-11T01:00:00.000Z,112673.48,112710,112305.06,112387.71,63.04060147
2025-10-11T01:05:00.000Z,112364.94,112507.72,112260.02,112319.44,41.26158911
2025-10-11T01:10:00.000Z,112319.44,112359.34,112100.01,112110.07,48.35003797
2025-10-11T01:15:00.000Z,112109.68,112201.28,111651.62,111772.47,78.63444595
2025-10-11T01:20:00.000Z,111772.48,111991.56,111437.12,111473.06,109.32736862
2025-10-11T01:25:00.000Z,111464.83,111763.16,111339.65,111428.24,78.48423489
2025-10-11T01:30:00.000Z,111428.23,111999.68,111425.44,111853.95,65.53252278
2025-10-11T01:35:00.000Z,111851.75,112191.73,111848.17,112021.83,41.63126361
2025-10-11T01:40:00.000Z,112021.83,112041.3,111336,111408,58.92377814
2025-10-11T01:45:00.000Z,111401.71,111774.58,111352.98,111455.23,61.34168337
2025-10-11T01:50:00.000Z,111455.21,111535.15,111165.42,111321.32,44.27138752
2025-10-11T01:55:00.000Z,111340.39,111519.18,111165.07,111220.97,52.33805373
2025-10-11T02:00:00.000Z,111220.82,111945.81,111203.19,111696.27,45.73094726
2025-10-11T02:05:00.000Z,111696.26,112140.51,111632.36,111808.02,56.02664043
2025-10-11T02:10:00.000Z,111811.57,112070.03,111635.07,112061.24,62.27207255
2025-10-11T02:15:00.000Z,112060.43,112314,111963.42,112117.32,58.67146325
2025-10-11T02:20:00.000Z,112117.31,112500,112068.28,112471.32,54.13664127
2025-10-11T02:25:00.000Z,112471.32,112552.7,112194.43,112298.83,119.71483014
2025-10-11T02:30:00.000Z,112298.82,112544.24,112258,112463.99,98.79297033
2025-10-11T02:35:00.000Z,112469.33,112714.99,112273.36,112693.95,66.29470366
2025-10-11T02:40:00.000Z,112693.76,113330.51,112605.16,113282.44,84.44647464
2025-10-11T02:45:00.000Z,113260.67,113399.99,113080.68,113360.02,66.16803841
2025-10-11T02:50:00.000Z,113360.05,113398.14,113240.76,113278.42,23.85897966
2025-10-11T02:55:00.000Z,113278.4,113341.47,113227.8,113340.01,29.17533473
2025-10-11T03:00:00.000Z,113339.99,113439.99,112914.23,112939.98,49.58211768
2025-10-11T03:05:00.000Z,112935.2,112938.25,112400,112460.68,37.76372336
2025-10-11T03:10:00.000Z,112464.16,112551.36,112245.52,112495.47,37.33090741
2025-10-11T03:15:00.000Z,112495.47,112565.19,112312.79,112361.92,35.81809252
2025-10-11T03:20:00.000Z,112352.68,112419.26,112162.19,112199.38,25.34992031
2025-10-11T03:25:00.000Z,112221.02,112275,111989.01,112008.96,21.91549096
2025-10-11T03:30:00.000Z,112004.08,112267.79,111971.02,112157.58,32.26180258
2025-10-11T03:35:00.000Z,112157.29,112325.12,111944.3,112014.53,39.39621455
2025-10-11T03:40:00.000Z,112014.52,112184.25,111917.75,112013.05,39.57858718
2025-10-11T03:45:00.000Z,112015.28,112303.79,111950.48,112287.73,24.33230116
2025-10-11T03:50:00.000Z,112294.01,112316.51,112100.91,112200.8,49.84503898
2025-10-11T03:55:00.000Z,112200.79,112534.37,112169.59,112417.34,40.09943979
2025-10-11T04:00:00.000Z,112415.11,112465.99,112190.81,112422.74,16.69637004
2025-10-11T04:05:00.000Z,112422.73,112490.16,112243.83,112362.52,27.4014843
2025-10-11T04:10:00.000Z,112362.52,112652.64,112362.52,112552.66,29.38346882
2025-10-11T04:15:00.000Z,112552.66,112700,112552.65,112665.69,22.82659936
2025-10-11T04:20:00.000Z,112663.79,112717.94,112557,112588.91,11.81906899
2025-10-11T04:25:00.000Z,112586.42,112615.19,112199.5,112394.15,31.16582046
2025-10-11T04:30:00.000Z,112394.15,112437.48,112061.35,112061.35,20.04026111
2025-10-11T04:35:00.000Z,112068.04,112083.83,111821,111941.55,28.29810848
2025-10-11T04:40:00.000Z,111947.4,112267.57,111923.75,112263.29,23.52368734
2025-10-11T04:45:00.000Z,112266.62,112293.36,112091.29,112171.93,18.22847976
2025-10-11T04:50:00.000Z,112171.93,112942.42,112156.78,112911.81,28.72935894
2025-10-11T04:55:00.000Z,112904.47,113105.86,112868.23,113090.04,29.56494397
2025-10-11T05:00:00.000Z,113096.97,113100,112721.49,112782.66,44.40853579
2025-10-11T05:05:00.000Z,112778.81,112874.72,112743.9,112831.6,24.93187416
2025-10-11T05:10:00.000Z,112831.6,112864.94,112717.34,112818.74,19.5068324
2025-10-11T05:15:00.000Z,112818.75,112850.31,112484.65,112506.97,32.7578458
2025-10-11T05:20:00.000Z,112506.97,112553.44,112175.68,112224.15,25.94539271
2025-10-11T05:25:00.000Z,112219.03,112284.82,112143.37,112158.3,41.78431512
2025-10-11T05:30:00.000Z,112158.29,112398.8,112155.28,112299.71,31.32716065
2025-10-11T05:35:00.000Z,112299.74,112416.72,112176.52,112319.46,30.93922797
2025-10-11T05:40:00.000Z,112319.46,112346.99,112140.76,112164.19,21.59733739
2025-10-11T05:45:00.000Z,112165.96,112667.38,112160,112567.82,19.16046306
2025-10-11T05:50:00.000Z,112567.82,112661.43,112491.16,112647.15,19.03805835
2025-10-11T05:55:00.000Z,112647.15,112670.48,112491.56,112513.67,13.77092884
2025-10-11T06:00:00.000Z,112513.67,112736.03,112248.89,112248.9,13.94846687
2025-10-11T06:05:00.000Z,112248.9,112499.25,112237.77,112318.58,11.38867735
2025-10-11T06:10:00.000Z,112318.58,112519.42,112241.45,112494.95,12.84507011
2025-10-11T06:15:00.000Z,112493.76,112638.94,112425.76,112528.96,10.93512235
2025-10-11T06:20:00.000Z,112514.07,112864.41,112514.07,112744.75,17.81956382
2025-10-11T06:25:00.000Z,112745.87,112890.03,112668.08,112812,15.91427089
2025-10-11T06:30:00.000Z,112811.98,112818,112441.87,112456.02,13.53751363
2025-10-11T06:35:00.000Z,112456.03,112551.63,112242.8,112286.99,21.71450543
2025-10-11T06:40:00.000Z,112286.91,112342.21,112194.67,112276.79,35.88732457
2025-10-11T06:45:00.000Z,112277.27,112450.7,112102.35,112166.45,20.93183711
2025-10-11T06:50:00.000Z,112172.08,112256.58,112156.84,112157.1,28.26145199
2025-10-11T06:55:00.000Z,112157.1,112202.77,112143.86,112166.35,20.75824995
